	prediction key	run number	Accuracy	Dataset Size	Model	Inter-Aspect	CWR	Position	Dataset	Split	Reduced Error Split	NT	Subset By
1626	predicted_target_sentiment_CNN_GloVe_None_None	0	30.76923076923077	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1627	predicted_target_sentiment_CNN_GloVe_None_None	1	28.205128205128204	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1628	predicted_target_sentiment_CNN_GloVe_None_None	2	33.33333333333333	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1629	predicted_target_sentiment_CNN_GloVe_None_None	3	30.76923076923077	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1630	predicted_target_sentiment_CNN_GloVe_None_None	4	30.76923076923077	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1631	predicted_target_sentiment_CNN_GloVe_None_None	5	33.33333333333333	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1632	predicted_target_sentiment_CNN_GloVe_None_None	6	28.205128205128204	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1633	predicted_target_sentiment_CNN_GloVe_None_None	7	30.76923076923077	39	CNN	False	False	False	Restaurant	Test	TSSR	Med	Low
1634	predicted_target_sentiment_CNN_GloVe_None_None	0	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1635	predicted_target_sentiment_CNN_GloVe_None_None	1	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1636	predicted_target_sentiment_CNN_GloVe_None_None	2	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1637	predicted_target_sentiment_CNN_GloVe_None_None	3	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1638	predicted_target_sentiment_CNN_GloVe_None_None	4	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1639	predicted_target_sentiment_CNN_GloVe_None_None	5	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1640	predicted_target_sentiment_CNN_GloVe_None_None	6	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1641	predicted_target_sentiment_CNN_GloVe_None_None	7	28.57142857142857	7	CNN	False	False	False	Restaurant	Test	TSSR	High	Low
1642	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Restaurant	Test	TSSR	1	Low
1643	predicted_target_sentiment_IAN_GloVe_None_None	0	54.761904761904766	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1644	predicted_target_sentiment_IAN_GloVe_None_None	1	44.047619047619044	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1645	predicted_target_sentiment_IAN_GloVe_None_None	2	58.333333333333336	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1646	predicted_target_sentiment_IAN_GloVe_None_None	3	52.38095238095239	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1647	predicted_target_sentiment_IAN_GloVe_None_None	4	47.61904761904761	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1648	predicted_target_sentiment_IAN_GloVe_None_None	5	45.23809523809524	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1649	predicted_target_sentiment_IAN_GloVe_None_None	6	45.23809523809524	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1650	predicted_target_sentiment_IAN_GloVe_None_None	7	44.047619047619044	84	IAN	False	False	False	Restaurant	Test	TSSR	Low	Low
1651	predicted_target_sentiment_IAN_GloVe_None_None	0	33.33333333333333	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1652	predicted_target_sentiment_IAN_GloVe_None_None	1	33.33333333333333	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1653	predicted_target_sentiment_IAN_GloVe_None_None	2	35.8974358974359	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1654	predicted_target_sentiment_IAN_GloVe_None_None	3	35.8974358974359	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1655	predicted_target_sentiment_IAN_GloVe_None_None	4	41.02564102564102	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1656	predicted_target_sentiment_IAN_GloVe_None_None	5	38.46153846153847	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1657	predicted_target_sentiment_IAN_GloVe_None_None	6	35.8974358974359	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1658	predicted_target_sentiment_IAN_GloVe_None_None	7	25.64102564102564	39	IAN	False	False	False	Restaurant	Test	TSSR	Med	Low
1659	predicted_target_sentiment_IAN_GloVe_None_None	0	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1660	predicted_target_sentiment_IAN_GloVe_None_None	1	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1661	predicted_target_sentiment_IAN_GloVe_None_None	2	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1662	predicted_target_sentiment_IAN_GloVe_None_None	3	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1663	predicted_target_sentiment_IAN_GloVe_None_None	4	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1664	predicted_target_sentiment_IAN_GloVe_None_None	5	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1665	predicted_target_sentiment_IAN_GloVe_None_None	6	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1666	predicted_target_sentiment_IAN_GloVe_None_None	7	28.57142857142857	7	IAN	False	False	False	Restaurant	Test	TSSR	High	Low
1667	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Restaurant	Test	TSSR	1	Low
1668	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	55.952380952380956	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1669	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	53.57142857142857	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1670	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	60.71428571428571	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1671	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	53.57142857142857	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1672	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	54.761904761904766	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1673	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	61.904761904761905	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1674	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	54.761904761904766	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1675	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	55.952380952380956	84	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	Low
1676	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	46.15384615384615	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1677	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	43.58974358974359	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1678	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	51.28205128205128	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1679	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	46.15384615384615	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1680	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	43.58974358974359	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1681	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	61.53846153846154	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1682	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	38.46153846153847	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1683	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	51.28205128205128	39	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	Low
1684	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	42.857142857142854	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1685	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	42.857142857142854	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1686	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	28.57142857142857	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1687	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	28.57142857142857	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1688	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	28.57142857142857	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1689	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	28.57142857142857	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1690	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	42.857142857142854	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1691	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	42.857142857142854	7	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	Low
1692	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Restaurant	Test	TSSR	1	High
1693	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Restaurant	Test	TSSR	Low	High
1694	predicted_target_sentiment_AE_GloVe_None_None	0	70.1492537313433	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1695	predicted_target_sentiment_AE_GloVe_None_None	1	64.17910447761194	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1696	predicted_target_sentiment_AE_GloVe_None_None	2	68.65671641791045	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1697	predicted_target_sentiment_AE_GloVe_None_None	3	74.6268656716418	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1698	predicted_target_sentiment_AE_GloVe_None_None	4	76.11940298507463	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1699	predicted_target_sentiment_AE_GloVe_None_None	5	76.11940298507463	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1700	predicted_target_sentiment_AE_GloVe_None_None	6	76.11940298507463	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1701	predicted_target_sentiment_AE_GloVe_None_None	7	70.1492537313433	67	AE	False	False	False	Restaurant	Test	TSSR	Med	High
1702	predicted_target_sentiment_AE_GloVe_None_None	0	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1703	predicted_target_sentiment_AE_GloVe_None_None	1	61.29032258064516	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1704	predicted_target_sentiment_AE_GloVe_None_None	2	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1705	predicted_target_sentiment_AE_GloVe_None_None	3	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1706	predicted_target_sentiment_AE_GloVe_None_None	4	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1707	predicted_target_sentiment_AE_GloVe_None_None	5	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1708	predicted_target_sentiment_AE_GloVe_None_None	6	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1709	predicted_target_sentiment_AE_GloVe_None_None	7	67.74193548387096	31	AE	False	False	False	Restaurant	Test	TSSR	High	High
1710	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Restaurant	Test	TSSR	1	High
1711	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Restaurant	Test	TSSR	Low	High
1712	predicted_target_sentiment_CNN_GloVe_None_None	0	58.2089552238806	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1713	predicted_target_sentiment_CNN_GloVe_None_None	1	61.19402985074627	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1714	predicted_target_sentiment_CNN_GloVe_None_None	2	59.70149253731343	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1715	predicted_target_sentiment_CNN_GloVe_None_None	3	58.2089552238806	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1716	predicted_target_sentiment_CNN_GloVe_None_None	4	65.67164179104478	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1717	predicted_target_sentiment_CNN_GloVe_None_None	5	55.223880597014926	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1718	predicted_target_sentiment_CNN_GloVe_None_None	6	68.65671641791045	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1719	predicted_target_sentiment_CNN_GloVe_None_None	7	67.16417910447761	67	CNN	False	False	False	Restaurant	Test	TSSR	Med	High
1720	predicted_target_sentiment_CNN_GloVe_None_None	0	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1721	predicted_target_sentiment_CNN_GloVe_None_None	1	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1722	predicted_target_sentiment_CNN_GloVe_None_None	2	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1723	predicted_target_sentiment_CNN_GloVe_None_None	3	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1724	predicted_target_sentiment_CNN_GloVe_None_None	4	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1725	predicted_target_sentiment_CNN_GloVe_None_None	5	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1726	predicted_target_sentiment_CNN_GloVe_None_None	6	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1727	predicted_target_sentiment_CNN_GloVe_None_None	7	67.74193548387096	31	CNN	False	False	False	Restaurant	Test	TSSR	High	High
1728	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Restaurant	Test	TSSR	1	High
1729	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Restaurant	Test	TSSR	Low	High
1730	predicted_target_sentiment_IAN_GloVe_None_None	0	71.64179104477611	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1731	predicted_target_sentiment_IAN_GloVe_None_None	1	62.68656716417911	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1732	predicted_target_sentiment_IAN_GloVe_None_None	2	67.16417910447761	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1733	predicted_target_sentiment_IAN_GloVe_None_None	3	68.65671641791045	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1734	predicted_target_sentiment_IAN_GloVe_None_None	4	64.17910447761194	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1735	predicted_target_sentiment_IAN_GloVe_None_None	5	62.68656716417911	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1736	predicted_target_sentiment_IAN_GloVe_None_None	6	68.65671641791045	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1737	predicted_target_sentiment_IAN_GloVe_None_None	7	71.64179104477611	67	IAN	False	False	False	Restaurant	Test	TSSR	Med	High
1738	predicted_target_sentiment_IAN_GloVe_None_None	0	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1739	predicted_target_sentiment_IAN_GloVe_None_None	1	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1740	predicted_target_sentiment_IAN_GloVe_None_None	2	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1741	predicted_target_sentiment_IAN_GloVe_None_None	3	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1742	predicted_target_sentiment_IAN_GloVe_None_None	4	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1743	predicted_target_sentiment_IAN_GloVe_None_None	5	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1744	predicted_target_sentiment_IAN_GloVe_None_None	6	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1745	predicted_target_sentiment_IAN_GloVe_None_None	7	67.74193548387096	31	IAN	False	False	False	Restaurant	Test	TSSR	High	High
1746	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Restaurant	Test	TSSR	1	High
1747	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Restaurant	Test	TSSR	Low	High
1748	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	73.13432835820896	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1749	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	68.65671641791045	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1750	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	62.68656716417911	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1751	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	62.68656716417911	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1752	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	65.67164179104478	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1753	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	61.19402985074627	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1754	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	71.64179104477611	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1755	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	68.65671641791045	67	TDLSTM	False	False	False	Restaurant	Test	TSSR	Med	High
1756	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	61.29032258064516	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1757	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	58.06451612903226	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1758	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	67.74193548387096	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1759	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	54.83870967741935	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1760	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	61.29032258064516	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1761	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	64.51612903225806	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1762	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	61.29032258064516	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1763	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	58.06451612903226	31	TDLSTM	False	False	False	Restaurant	Test	TSSR	High	High
1764	predicted_target_sentiment_AE_GloVe_None_None	0	73.12925170068027	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1765	predicted_target_sentiment_AE_GloVe_None_None	1	69.72789115646259	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1766	predicted_target_sentiment_AE_GloVe_None_None	2	72.10884353741497	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1767	predicted_target_sentiment_AE_GloVe_None_None	3	73.80952380952381	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1768	predicted_target_sentiment_AE_GloVe_None_None	4	72.44897959183673	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1769	predicted_target_sentiment_AE_GloVe_None_None	5	73.12925170068027	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1770	predicted_target_sentiment_AE_GloVe_None_None	6	73.12925170068027	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1771	predicted_target_sentiment_AE_GloVe_None_None	7	72.78911564625851	294	AE	False	False	False	Restaurant	Val	DS	1	DS1
1772	predicted_target_sentiment_AE_GloVe_None_None	0	79.45736434108527	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1773	predicted_target_sentiment_AE_GloVe_None_None	1	77.13178294573643	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1774	predicted_target_sentiment_AE_GloVe_None_None	2	80.62015503875969	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1775	predicted_target_sentiment_AE_GloVe_None_None	3	82.17054263565892	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1776	predicted_target_sentiment_AE_GloVe_None_None	4	79.45736434108527	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1777	predicted_target_sentiment_AE_GloVe_None_None	5	79.84496124031007	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1778	predicted_target_sentiment_AE_GloVe_None_None	6	79.84496124031007	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1779	predicted_target_sentiment_AE_GloVe_None_None	7	78.29457364341084	258	AE	False	False	False	Restaurant	Val	DS	Low	DS1
1780	predicted_target_sentiment_AE_GloVe_None_None	0	85.0574712643678	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1781	predicted_target_sentiment_AE_GloVe_None_None	1	82.75862068965517	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1782	predicted_target_sentiment_AE_GloVe_None_None	2	85.63218390804597	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1783	predicted_target_sentiment_AE_GloVe_None_None	3	84.48275862068965	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1784	predicted_target_sentiment_AE_GloVe_None_None	4	85.63218390804597	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1785	predicted_target_sentiment_AE_GloVe_None_None	5	83.33333333333334	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1786	predicted_target_sentiment_AE_GloVe_None_None	6	86.7816091954023	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1787	predicted_target_sentiment_AE_GloVe_None_None	7	85.63218390804597	174	AE	False	False	False	Restaurant	Val	DS	Med	DS1
1788	predicted_target_sentiment_AE_GloVe_None_None	0	94.66666666666667	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1789	predicted_target_sentiment_AE_GloVe_None_None	1	94.66666666666667	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1790	predicted_target_sentiment_AE_GloVe_None_None	2	92.0	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1791	predicted_target_sentiment_AE_GloVe_None_None	3	96.0	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1792	predicted_target_sentiment_AE_GloVe_None_None	4	98.66666666666667	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1793	predicted_target_sentiment_AE_GloVe_None_None	5	97.33333333333334	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1794	predicted_target_sentiment_AE_GloVe_None_None	6	98.66666666666667	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1795	predicted_target_sentiment_AE_GloVe_None_None	7	92.0	75	AE	False	False	False	Restaurant	Val	DS	High	DS1
1796	predicted_target_sentiment_CNN_GloVe_None_None	0	75.51020408163265	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1797	predicted_target_sentiment_CNN_GloVe_None_None	1	79.59183673469387	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1798	predicted_target_sentiment_CNN_GloVe_None_None	2	76.53061224489795	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1799	predicted_target_sentiment_CNN_GloVe_None_None	3	77.89115646258503	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1800	predicted_target_sentiment_CNN_GloVe_None_None	4	76.53061224489795	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1801	predicted_target_sentiment_CNN_GloVe_None_None	5	78.2312925170068	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1802	predicted_target_sentiment_CNN_GloVe_None_None	6	77.89115646258503	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1803	predicted_target_sentiment_CNN_GloVe_None_None	7	75.51020408163265	294	CNN	False	False	False	Restaurant	Val	DS	1	DS1
1804	predicted_target_sentiment_CNN_GloVe_None_None	0	79.06976744186046	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1805	predicted_target_sentiment_CNN_GloVe_None_None	1	77.51937984496125	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1806	predicted_target_sentiment_CNN_GloVe_None_None	2	78.29457364341084	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1807	predicted_target_sentiment_CNN_GloVe_None_None	3	78.29457364341084	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1808	predicted_target_sentiment_CNN_GloVe_None_None	4	76.74418604651163	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1809	predicted_target_sentiment_CNN_GloVe_None_None	5	79.84496124031007	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1810	predicted_target_sentiment_CNN_GloVe_None_None	6	79.06976744186046	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1811	predicted_target_sentiment_CNN_GloVe_None_None	7	80.62015503875969	258	CNN	False	False	False	Restaurant	Val	DS	Low	DS1
1812	predicted_target_sentiment_CNN_GloVe_None_None	0	84.48275862068965	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1813	predicted_target_sentiment_CNN_GloVe_None_None	1	86.20689655172413	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1814	predicted_target_sentiment_CNN_GloVe_None_None	2	91.37931034482759	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1815	predicted_target_sentiment_CNN_GloVe_None_None	3	87.93103448275862	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1816	predicted_target_sentiment_CNN_GloVe_None_None	4	86.20689655172413	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1817	predicted_target_sentiment_CNN_GloVe_None_None	5	86.20689655172413	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1818	predicted_target_sentiment_CNN_GloVe_None_None	6	86.20689655172413	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1819	predicted_target_sentiment_CNN_GloVe_None_None	7	89.65517241379311	174	CNN	False	False	False	Restaurant	Val	DS	Med	DS1
1820	predicted_target_sentiment_CNN_GloVe_None_None	0	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1821	predicted_target_sentiment_CNN_GloVe_None_None	1	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1822	predicted_target_sentiment_CNN_GloVe_None_None	2	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1823	predicted_target_sentiment_CNN_GloVe_None_None	3	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1824	predicted_target_sentiment_CNN_GloVe_None_None	4	89.33333333333333	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1825	predicted_target_sentiment_CNN_GloVe_None_None	5	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1826	predicted_target_sentiment_CNN_GloVe_None_None	6	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1827	predicted_target_sentiment_CNN_GloVe_None_None	7	100.0	75	CNN	False	False	False	Restaurant	Val	DS	High	DS1
1828	predicted_target_sentiment_IAN_GloVe_None_None	0	73.46938775510205	294	IAN	False	False	False	Restaurant	Val	DS	1	DS1
1829	predicted_target_sentiment_IAN_GloVe_None_None	1	71.7687074829932	294	IAN	False	False	False	Restaurant	Val	DS	1	DS1
